t_s,user_id,step,latency_ms,ok,error
8.272639,10056,exit_chat,32.037,1,
8.289368,10082,new_chat,48.405,1,
8.289593,10079,chat_msg,299.866,1,
8.304374,10074,chat_msg,298.292,1,
8.304430,10059,chat_msg,297.973,1,
8.304470,10064,chat_msg,298.192,1,
8.304506,10069,chat_msg,298.891,1,
8.335339,10083,start,31.398,1,
8.366327,10057,exit_chat,46.358,1,
8.381950,10083,new_chat,46.539,1,
8.382250,10080,chat_msg,298.611,1,
8.397811,10075,chat_msg,298.142,1,
8.397899,10070,chat_msg,298.519,1,
8.413284,10065,chat_msg,297.359,1,
8.413350,10060,chat_msg,297.625,1,
8.443113,10084,start,30.537,1,
8.473954,10058,exit_chat,45.997,1,
8.489520,10084,new_chat,46.314,1,
8.520407,10071,chat_msg,326.859,1,
8.520502,10081,chat_msg,326.378,1,
8.520557,10076,chat_msg,310.015,1,
8.520610,10066,chat_msg,310.271,1,
8.520656,10061,chat_msg,310.590,1,
8.535800,10085,start,30.815,1,
8.551784,10059,exit_chat,46.180,1,
8.583316,10085,new_chat,47.457,1,
8.599495,10077,chat_msg,311.096,1,
8.599551,10072,chat_msg,310.452,1,
8.599591,10067,chat_msg,310.778,1,
8.599627,10082,chat_msg,310.218,1,
8.630696,10062,chat_msg,311.204,1,
8.646339,10086,start,31.682,1,
8.646663,10060,exit_chat,31.317,1,
8.692891,10078,chat_msg,311.351,1,
8.692976,10083,chat_msg,310.959,1,
8.693043,10086,new_chat,46.639,1,
8.708868,10073,chat_msg,311.417,1,
8.725712,10068,chat_msg,312.722,1,
8.725770,10063,chat_msg,297.472,1,
8.739566,10087,start,31.096,1,
8.770406,10061,exit_chat,44.886,1,
8.785508,10087,new_chat,45.882,1,
8.785923,10084,chat_msg,296.352,1,
8.785975,10079,chat_msg,296.061,1,
8.802031,10064,chat_msg,296.235,1,
8.802080,10074,chat_msg,296.690,1,
8.802128,10069,chat_msg,296.143,1,
8.832492,10088,start,30.298,1,
8.863656,10062,exit_chat,31.698,1,
8.879641,10088,new_chat,47.104,1,
8.895450,10080,chat_msg,311.805,1,
8.895503,10085,chat_msg,312.132,1,
8.911301,10075,chat_msg,311.636,1,
8.911368,10070,chat_msg,311.417,1,
8.911487,10065,chat_msg,296.384,1,
8.941938,10089,start,31.315,1,
8.973490,10063,exit_chat,46.531,1,
8.989881,10089,new_chat,47.868,1,
9.005366,10086,chat_msg,312.260,1,
9.020485,10066,chat_msg,295.147,1,
9.020569,10071,chat_msg,296.228,1,
9.020641,10081,chat_msg,295.875,1,
9.020700,10076,chat_msg,295.629,1,
9.035604,10090,start,31.094,1,
9.051339,10064,exit_chat,46.530,1,
9.082358,10090,new_chat,46.682,1,
9.082948,10087,chat_msg,297.369,1,
9.098418,10067,chat_msg,296.749,1,
9.098470,10072,chat_msg,296.991,1,
9.098508,10077,chat_msg,297.277,1,
9.098542,10082,chat_msg,296.694,1,
9.145353,10091,start,32.012,1,
9.146003,10065,exit_chat,31.629,1,
9.176643,10088,chat_msg,296.927,1,
9.191573,10091,new_chat,46.125,1,
9.192005,10083,chat_msg,296.807,1,
9.192080,10078,chat_msg,297.274,1,
9.207718,10073,chat_msg,296.702,1,
9.223543,10068,chat_msg,296.919,1,
9.239316,10092,start,32.254,1,
9.255619,10066,exit_chat,32.873,1,
9.287992,10092,new_chat,48.631,1,
9.288330,10089,chat_msg,298.408,1,
9.288386,10084,chat_msg,299.168,1,
9.288427,10079,chat_msg,298.871,1,
9.304260,10074,chat_msg,299.256,1,
9.304309,10069,chat_msg,299.125,1,
9.349611,10093,start,45.589,1,
9.350190,10067,exit_chat,47.088,1,
9.380613,10090,chat_msg,298.151,1,
9.395584,10093,new_chat,45.875,1,
9.395822,10080,chat_msg,298.088,1,
9.395866,10085,chat_msg,297.720,1,
9.411762,10070,chat_msg,297.773,1,
9.411821,10075,chat_msg,298.110,1,
9.442200,10094,start,31.064,1,
9.473977,10068,exit_chat,47.253,1,
9.489402,10094,new_chat,47.136,1,
9.489793,10091,chat_msg,298.143,1,
9.505303,10086,chat_msg,297.892,1,
9.535218,10071,chat_msg,312.200,1,
9.535303,10081,chat_msg,312.101,1,
9.535375,10076,chat_msg,312.004,1,
9.535451,10095,start,30.577,1,
9.550691,10069,exit_chat,45.109,1,
9.581813,10095,new_chat,46.305,1,
9.598004,10087,chat_msg,310.394,1,
9.598073,10092,chat_msg,310.037,1,
9.613661,10082,chat_msg,309.828,1,
9.613711,10072,chat_msg,310.267,1,
9.613750,10077,chat_msg,310.105,1,
9.659413,10096,start,46.104,1,
9.660042,10070,exit_chat,46.256,1,
9.690568,10088,chat_msg,310.607,1,
9.706899,10083,chat_msg,311.852,1,
9.706954,10078,chat_msg,311.584,1,
9.706995,10093,chat_msg,311.368,1,
9.707037,10096,new_chat,47.524,1,
